Gene name,GO term accession,GO domain
FLRT2,GO:0051965,biological_process
FLRT2,GO:0061343,biological_process
FLRT2,GO:0071711,biological_process
FLRT2,GO:2001222,biological_process
FOXG1,GO:0006355,biological_process
FOXG1,GO:0003700,molecular_function
FOXG1,GO:0043565,molecular_function
FOXG1,GO:0005634,cellular_component
FOXG1,GO:0003677,molecular_function
FOXG1,GO:0005515,molecular_function
FOXG1,GO:0006357,biological_process
FOXG1,GO:0000981,molecular_function
FOXG1,GO:0000785,cellular_component
FOXG1,GO:1990837,molecular_function
FOXG1,GO:0005654,cellular_component
FOXG1,GO:0045892,biological_process
FOXG1,GO:0007420,biological_process
FOXG1,GO:0000122,biological_process
FOXG1,GO:0002052,biological_process
FOXG1,GO:0007346,biological_process
FOXG1,GO:0007405,biological_process
FOXG1,GO:0009953,biological_process
FOXG1,GO:0010468,biological_process
FOXG1,GO:0016199,biological_process
FOXG1,GO:0021852,biological_process
FOXG1,GO:0021954,biological_process
FOXG1,GO:0021987,biological_process
FOXG1,GO:0022008,biological_process
FOXG1,GO:0030182,biological_process
FOXG1,GO:0030900,biological_process
FOXG1,GO:0042472,biological_process
FOXG1,GO:0045665,biological_process
FOXG1,GO:0045666,biological_process
FOXG1,GO:0045787,biological_process
FOXG1,GO:0048664,biological_process
FOXG1,GO:0048667,biological_process
FOXG1,GO:0051726,biological_process
FOXG1,GO:2000177,biological_process
GCM2,GO:0003677,molecular_function
GCM2,GO:0006355,biological_process
GCM2,GO:0001228,molecular_function
GCM2,GO:0005634,cellular_component
GCM2,GO:0046872,molecular_function
GCM2,GO:0043565,molecular_function
GCM2,GO:0045944,biological_process
GCM2,GO:0005515,molecular_function
GCM2,GO:0000981,molecular_function
GCM2,GO:0006366,biological_process
GCM2,GO:0000978,molecular_function
GCM2,GO:0006357,biological_process
GCM2,GO:0048856,biological_process
GCM2,GO:0000785,cellular_component
GCM2,GO:1990837,molecular_function
GCM2,GO:0006874,biological_process
GCM2,GO:0060017,biological_process
GCM2,GO:0030643,biological_process
GCM2,GO:0042063,biological_process
GCNT2,GO:0016020,cellular_component
GCNT2,GO:0016757,molecular_function
GCNT2,GO:0005794,cellular_component
GCNT2,GO:0016740,molecular_function
GCNT2,GO:0000139,cellular_component
GCNT2,GO:1901135,biological_process
GCNT2,GO:0030335,biological_process
GCNT2,GO:0008375,molecular_function
GCNT2,GO:0070374,biological_process
GCNT2,GO:0007179,biological_process
GCNT2,GO:0010718,biological_process
GCNT2,GO:0051897,biological_process
GCNT2,GO:0006486,biological_process
GCNT2,GO:0010608,biological_process
GCNT2,GO:0034116,biological_process
GCNT2,GO:0008109,molecular_function
GCNT2,GO:0036438,biological_process
GCNT2,GO:0007275,biological_process
GCNT2,GO:0008284,biological_process
GCNT2,GO:0010812,biological_process
GCNT2,GO:0006024,biological_process
GCNT2,GO:0005515,molecular_function
GFRA3,GO:0038023,molecular_function
GFRA3,GO:0016020,cellular_component
GFRA3,GO:0005829,cellular_component
GFRA3,GO:0005886,cellular_component
GFRA3,GO:0005515,molecular_function
GFRA3,GO:0098552,cellular_component
GFRA3,GO:0009897,cellular_component
GFRA3,GO:0007399,biological_process
GFRA3,GO:0007165,biological_process
GFRA3,GO:0043235,cellular_component
GFRA3,GO:0005102,molecular_function
GFRA3,GO:0019898,cellular_component
GFRA3,GO:0007422,biological_process
GFRA3,GO:0008046,molecular_function
GFRA3,GO:0001764,biological_process
GFRA3,GO:0007411,biological_process
GFRA3,GO:0048485,biological_process
GFRA3,GO:0048666,biological_process
GIT1,GO:0005515,molecular_function
GIT1,GO:0005096,molecular_function
GIT1,GO:0032012,biological_process
GIT1,GO:0007420,biological_process
GIT1,GO:0005737,cellular_component
GIT1,GO:0110165,cellular_component
GIT1,GO:0016020,cellular_component
GIT1,GO:0042995,cellular_component
GIT1,GO:0046872,molecular_function
GIT1,GO:0005829,cellular_component
GIT1,GO:0005739,cellular_component
GIT1,GO:0005856,cellular_component
GIT1,GO:0005925,cellular_component
GIT1,GO:0070161,cellular_component
GIT1,GO:0045202,cellular_component
GIT1,GO:0030027,cellular_component
GIT1,GO:0014069,cellular_component
GIT1,GO:0000922,cellular_component
GIT1,GO:0005813,cellular_component
GIT1,GO:0098793,cellular_component
GIT1,GO:0043005,cellular_component
GIT1,GO:0098794,cellular_component
GIT1,GO:0071222,biological_process
GIT1,GO:0031267,molecular_function
GIT1,GO:0097431,cellular_component
GIT1,GO:0045454,biological_process
GIT1,GO:0043015,molecular_function
GIT1,GO:0032691,biological_process
GIT1,GO:0008277,biological_process
GIT1,GO:0032465,biological_process
GIT1,GO:0106015,biological_process
GIT1,GO:0045820,biological_process
GIT1,GO:0090063,biological_process
GIT1,GO:0036465,biological_process
GIT1,GO:0001957,biological_process
GIT1,GO:0044877,molecular_function
GIT1,GO:0007626,biological_process
GIT1,GO:0048013,biological_process
GIT1,GO:0048666,biological_process
GIT1,GO:0061743,biological_process
GIT1,GO:0099171,biological_process
GIT1,GO:2000300,biological_process
GIT1,GO:0044305,cellular_component
GJA3,GO:0007601,biological_process
GJA3,GO:0007154,biological_process
GJA3,GO:0005922,cellular_component
GJA3,GO:0005243,molecular_function
GJA3,GO:0005921,cellular_component
GJA3,GO:0016020,cellular_component
GJA3,GO:0005886,cellular_component
GJA3,GO:0070161,cellular_component
GJA3,GO:0055085,biological_process
GJA3,GO:0007267,biological_process
GJA3,GO:0055077,molecular_function
GJA3,GO:1990349,biological_process
GLI3,GO:0005634,cellular_component
GLI3,GO:0006357,biological_process
GLI3,GO:0000977,molecular_function
GLI3,GO:0043231,cellular_component
GLI3,GO:0005654,cellular_component
GLI3,GO:0005730,cellular_component
GLI3,GO:0003677,molecular_function
GLI3,GO:0005737,cellular_component
GLI3,GO:0042995,cellular_component
GLI3,GO:0046872,molecular_function
GLI3,GO:0005929,cellular_component
GLI3,GO:0000122,biological_process
GLI3,GO:0003700,molecular_function
GLI3,GO:0005829,cellular_component
GLI3,GO:0005515,molecular_function
GLI3,GO:0045893,biological_process
GLI3,GO:0045944,biological_process
GLI3,GO:0000978,molecular_function
GLI3,GO:0000981,molecular_function
GLI3,GO:0090090,biological_process
GLI3,GO:0097542,cellular_component
GLI3,GO:1990837,molecular_function
GLI3,GO:0035108,biological_process
GLI3,GO:0007224,biological_process
GLI3,GO:0045892,biological_process
GLI3,GO:0042733,biological_process
GLI3,GO:0008013,molecular_function
GLI3,GO:0042826,molecular_function
GLI3,GO:0035035,molecular_function
GLI3,GO:0097546,cellular_component
GLI3,GO:1990788,cellular_component
GLI3,GO:0036033,molecular_function
GLI3,GO:0033077,biological_process
GLI3,GO:0043585,biological_process
GLI3,GO:0045060,biological_process
GLI3,GO:0045879,biological_process
GLI3,GO:0046638,biological_process
GLI3,GO:0046639,biological_process
GLI3,GO:0048566,biological_process
GLI3,GO:0070242,biological_process
GLI3,GO:0003682,molecular_function
GLI3,GO:0043565,molecular_function
GLI3,GO:0001649,biological_process
GLI3,GO:0001656,biological_process
GLI3,GO:0001658,biological_process
GLI3,GO:0001701,biological_process
GLI3,GO:0001822,biological_process
GLI3,GO:0002052,biological_process
GLI3,GO:0002062,biological_process
GLI3,GO:0006355,biological_process
GLI3,GO:0006606,biological_process
GLI3,GO:0006915,biological_process
GLI3,GO:0007389,biological_process
GLI3,GO:0007405,biological_process
GLI3,GO:0007411,biological_process
GLI3,GO:0007417,biological_process
GLI3,GO:0007420,biological_process
GLI3,GO:0007442,biological_process
GLI3,GO:0007507,biological_process
GLI3,GO:0008283,biological_process
GLI3,GO:0008285,biological_process
GLI3,GO:0008589,biological_process
GLI3,GO:0009952,biological_process
GLI3,GO:0009953,biological_process
GLI3,GO:0009954,biological_process
GLI3,GO:0010467,biological_process
GLI3,GO:0010468,biological_process
GLI3,GO:0016485,biological_process
GLI3,GO:0021513,biological_process
GLI3,GO:0021522,biological_process
GLI3,GO:0021537,biological_process
GLI3,GO:0021543,biological_process
GLI3,GO:0021544,biological_process
GLI3,GO:0021631,biological_process
GLI3,GO:0021766,biological_process
GLI3,GO:0021775,biological_process
GLI3,GO:0021776,biological_process
GLI3,GO:0021798,biological_process
GLI3,GO:0021801,biological_process
GLI3,GO:0021819,biological_process
GLI3,GO:0021861,biological_process
GLI3,GO:0021915,biological_process
GLI3,GO:0022018,biological_process
GLI3,GO:0030182,biological_process
GLI3,GO:0030318,biological_process
GLI3,GO:0030324,biological_process
GLI3,GO:0030326,biological_process
GLI3,GO:0030879,biological_process
GLI3,GO:0030900,biological_process
GLI3,GO:0032331,biological_process
GLI3,GO:0032332,biological_process
GLI3,GO:0035295,biological_process
GLI3,GO:0042127,biological_process
GLI3,GO:0042307,biological_process
GLI3,GO:0042475,biological_process
GLI3,GO:0042981,biological_process
GLI3,GO:0043010,biological_process
GLI3,GO:0043066,biological_process
GLI3,GO:0043586,biological_process
GLI3,GO:0045595,biological_process
GLI3,GO:0045665,biological_process
GLI3,GO:0045669,biological_process
GLI3,GO:0046632,biological_process
GLI3,GO:0048557,biological_process
GLI3,GO:0048589,biological_process
GLI3,GO:0048593,biological_process
GLI3,GO:0048598,biological_process
GLI3,GO:0048646,biological_process
GLI3,GO:0048663,biological_process
GLI3,GO:0048702,biological_process
GLI3,GO:0048704,biological_process
GLI3,GO:0048709,biological_process
GLI3,GO:0048754,biological_process
GLI3,GO:0048839,biological_process
GLI3,GO:0048856,biological_process
GLI3,GO:0060021,biological_process
GLI3,GO:0060173,biological_process
GLI3,GO:0060364,biological_process
GLI3,GO:0060366,biological_process
GLI3,GO:0060367,biological_process
GLI3,GO:0060594,biological_process
GLI3,GO:0060831,biological_process
GLI3,GO:0060840,biological_process
GLI3,GO:0060873,biological_process
GLI3,GO:0060875,biological_process
GLI3,GO:0061005,biological_process
GLI3,GO:0071625,biological_process
GLI3,GO:0072089,biological_process
GLI3,GO:0120223,biological_process
GLI3,GO:1903010,biological_process
GLI3,GO:2000647,biological_process
GLI3,GO:0005930,cellular_component
GLI3,GO:0016607,cellular_component
GLI3,GO:0017053,cellular_component
GPR150,GO:0007186,biological_process
GPR150,GO:0016020,cellular_component
GPR150,GO:0004930,molecular_function
GPR150,GO:0007165,biological_process
GPR150,GO:0005886,cellular_component
GPR150,GO:0042277,molecular_function
GPR150,GO:0032870,biological_process
GREM1,GO:0005615,cellular_component
GREM1,GO:0005576,cellular_component
GREM1,GO:0042803,molecular_function
GREM1,GO:0005515,molecular_function
GREM1,GO:0005125,molecular_function
GREM1,GO:0008284,biological_process
GREM1,GO:0062023,cellular_component
GREM1,GO:0010717,biological_process
GREM1,GO:0045944,biological_process
GREM1,GO:0036122,molecular_function
GREM1,GO:0009887,biological_process
GREM1,GO:0048018,molecular_function
GREM1,GO:0051973,biological_process
GREM1,GO:0002042,biological_process
GREM1,GO:0055007,biological_process
GREM1,GO:0030199,biological_process
GREM1,GO:0030514,biological_process
GREM1,GO:0060392,biological_process
GREM1,GO:0090090,biological_process
GREM1,GO:0033689,biological_process
GREM1,GO:0045668,biological_process
GREM1,GO:0016015,molecular_function
GREM1,GO:0030297,molecular_function
GREM1,GO:0043184,molecular_function
GREM1,GO:0000902,biological_process
GREM1,GO:0002092,biological_process
GREM1,GO:0007165,biological_process
GREM1,GO:0030502,biological_process
GREM1,GO:0032331,biological_process
GREM1,GO:0038098,biological_process
GREM1,GO:0043066,biological_process
GREM1,GO:0046851,biological_process
GREM1,GO:0048263,biological_process
GREM1,GO:0060173,biological_process
GREM1,GO:0090027,biological_process
GREM1,GO:0090291,biological_process
GREM1,GO:1900086,biological_process
GREM1,GO:1900155,biological_process
GREM1,GO:1900158,biological_process
GREM1,GO:2000273,biological_process
GREM1,GO:0001525,biological_process
GREM1,GO:0002689,biological_process
GREM1,GO:0003337,biological_process
GREM1,GO:0007267,biological_process
GREM1,GO:0009954,biological_process
GREM1,GO:0030308,biological_process
GREM1,GO:0030326,biological_process
GREM1,GO:0043542,biological_process
GREM1,GO:0045766,biological_process
GREM1,GO:0045892,biological_process
GREM1,GO:0045893,biological_process
GREM1,GO:0051893,biological_process
GREM1,GO:0060379,biological_process
GREM1,GO:0060676,biological_process
GREM1,GO:0090190,biological_process
GREM1,GO:1901224,biological_process
GREM1,GO:0009986,cellular_component
GRHL3,GO:0003700,molecular_function
GRHL3,GO:0006357,biological_process
GRHL3,GO:0005634,cellular_component
GRHL3,GO:0005654,cellular_component
GRHL3,GO:0003677,molecular_function
GRHL3,GO:0031490,molecular_function
GRHL3,GO:0043565,molecular_function
GRHL3,GO:0005515,molecular_function
GRHL3,GO:0000978,molecular_function
GRHL3,GO:0001843,biological_process
GRHL3,GO:0000981,molecular_function
GRHL3,GO:0000785,cellular_component
GRHL3,GO:0001228,molecular_function
GRHL3,GO:0008544,biological_process
GRHL3,GO:0045944,biological_process
GRHL3,GO:0032956,biological_process
GRHL3,GO:0001736,biological_process
GRHL3,GO:0006366,biological_process
GRHL3,GO:0007389,biological_process
GRHL3,GO:0007398,biological_process
GRHL3,GO:0007417,biological_process
GRHL3,GO:0010467,biological_process
GRHL3,GO:0010628,biological_process
GRHL3,GO:0042060,biological_process
GRHL3,GO:0045893,biological_process
GRHL3,GO:0061029,biological_process
GRHL3,GO:0061436,biological_process
GRHL3,GO:0090103,biological_process
GRHL3,GO:0090179,biological_process
GSTM2,GO:0004364,molecular_function
GSTM2,GO:0005737,cellular_component
GSTM2,GO:0006629,biological_process
GSTM2,GO:0016740,molecular_function
GSTM2,GO:0005829,cellular_component
GSTM2,GO:0042802,molecular_function
GSTM2,GO:0045171,cellular_component
GSTM2,GO:0005515,molecular_function
GSTM2,GO:0098869,biological_process
GSTM2,GO:0006749,biological_process
GSTM2,GO:0070062,cellular_component
GSTM2,GO:0042803,molecular_function
GSTM2,GO:0005102,molecular_function
GSTM2,GO:0019899,molecular_function
GSTM2,GO:0004602,molecular_function
GSTM2,GO:0010880,biological_process
GSTM2,GO:0010881,biological_process
GSTM2,GO:0060315,biological_process
GSTM2,GO:0071313,biological_process
GSTM2,GO:0016529,cellular_component
GSTM2,GO:0051122,biological_process
GSTM2,GO:0042178,biological_process
GSTM2,GO:0005504,molecular_function
GSTM2,GO:0055119,biological_process
GSTM2,GO:0043651,biological_process
GSTM2,GO:0043295,molecular_function
GSTM2,GO:0018916,biological_process
GSTM2,GO:0070458,biological_process
GSTM2,GO:0060316,biological_process
GSTM2,GO:0014809,biological_process
GSX2,GO:0003677,molecular_function
GSX2,GO:0006355,biological_process
GSX2,GO:0003700,molecular_function
GSX2,GO:0000981,molecular_function
GSX2,GO:0005634,cellular_component
GSX2,GO:0005737,cellular_component
GSX2,GO:0006357,biological_process
GSX2,GO:0000785,cellular_component
GSX2,GO:1990837,molecular_function
GSX2,GO:0002087,biological_process
GSX2,GO:0007219,biological_process
GSX2,GO:0007389,biological_process
GSX2,GO:0007417,biological_process
GSX2,GO:0007420,biological_process
GSX2,GO:0021527,biological_process
GSX2,GO:0021544,biological_process
GSX2,GO:0021575,biological_process
GSX2,GO:0021772,biological_process
GSX2,GO:0021798,biological_process
GSX2,GO:0021889,biological_process
GSX2,GO:0021978,biological_process
GSX2,GO:0030334,biological_process
GSX2,GO:0045747,biological_process
GSX2,GO:0048663,biological_process
GSX2,GO:0048665,biological_process
GSX2,GO:0048699,biological_process
GSX2,GO:0048714,biological_process
GSX2,GO:0048853,biological_process
GSX2,GO:0060163,biological_process
GSX2,GO:0097154,biological_process
HAAO,GO:0046872,molecular_function
HAAO,GO:0005737,cellular_component
HAAO,GO:0005506,molecular_function
HAAO,GO:0000334,molecular_function
HAAO,GO:0016491,molecular_function
HAAO,GO:0005829,cellular_component
HAAO,GO:0051213,molecular_function
HAAO,GO:0005515,molecular_function
HAAO,GO:0009435,biological_process
HAAO,GO:0019363,biological_process
HAAO,GO:0022900,biological_process
HAAO,GO:0006569,biological_process
HAAO,GO:0009055,molecular_function
HAAO,GO:0008198,molecular_function
HAAO,GO:0070050,biological_process
HAAO,GO:0019805,biological_process
HAAO,GO:0034354,biological_process
HAAO,GO:0043420,biological_process
HAAO,GO:0010043,biological_process
HAAO,GO:0046686,biological_process
HAAO,GO:0046874,biological_process
HES5,GO:0003677,molecular_function
HES5,GO:0006355,biological_process
HES5,GO:0046983,molecular_function
HES5,GO:0005634,cellular_component
HES5,GO:0000122,biological_process
HES5,GO:0007155,biological_process
HES5,GO:0030154,biological_process
HES5,GO:0045893,biological_process
HES5,GO:0007399,biological_process
HES5,GO:0007219,biological_process
HES5,GO:0051216,biological_process
HES5,GO:0008284,biological_process
HES5,GO:0000978,molecular_function
HES5,GO:0000981,molecular_function
HES5,GO:0006357,biological_process
HES5,GO:0045665,biological_process
HES5,GO:0000785,cellular_component
HES5,GO:0007224,biological_process
HES5,GO:1990837,molecular_function
HES5,GO:0005654,cellular_component
HES5,GO:0005575,cellular_component
HES5,GO:0065003,biological_process
HES5,GO:0009952,biological_process
HES5,GO:0050767,biological_process
HES5,GO:0030513,biological_process
HES5,GO:0007420,biological_process
HES5,GO:0097150,biological_process
HES5,GO:0001227,molecular_function
HES5,GO:0048661,biological_process
HES5,GO:0022010,biological_process
HES5,GO:0045595,biological_process
HES5,GO:0042531,biological_process
HES5,GO:0031641,biological_process
HES5,GO:0046427,biological_process
